x1,x2,x3,group,target
-0.2916937497932768,7.393824086916609,3.1006629890076836,A,-7.3731265638482295
-0.6017066122293969,2.7992467149704336,1.3869059149056633,C,-4.149319867064653
1.8522781845089378,3.589791896252838,0.9406057986188066,C,1.7682282771188709
-0.013497224737933921,3.335602468890483,2.3184920246999106,C,-2.7253576418034204
-1.0577109289559004,2.911947751828117,1.766761140130264,C,-5.430280769594631
0.822544912103189,1.558623057503516,2.9182805592543604,C,1.0833274105052586
-1.2208436499710222,3.062556908690574,0.3886731848249242,A,-6.794026890108974
0.2088635950047554,0.9180446996473997,4.8719740383308325,B,1.209729694367903
-1.9596701238797756,1.6684539505639875,4.931053722398015,A,-5.791463051920566
-1.3281860488984305,1.3204910330392552,3.490808570098726,C,-4.764367558704179
0.19686123586912352,2.1146237951408517,2.680481831720602,A,-1.7068667475842125
0.7384665799954104,5.240521993342912,1.5476380814316388,C,-3.758951366849132
0.1713682811899705,-0.6141712696284469,4.068975098534743,C,2.880407903809924
-0.11564828238824053,2.960764266524319,3.4236558627693965,A,-2.101619350678473
-0.3011036955892888,-0.2578022196655123,0.8130846967244565,C,-0.8973054806265232
-1.4785219903674274,1.339295387894793,4.554635922469212,B,-3.999485451605931
-0.7198442083947086,3.5245308357543124,4.112686214615845,C,-5.53232293770785
-0.4606387709597875,2.089992026733648,4.74899956645962,B,-1.913083349082875
1.0571222262189157,0.4911573108989715,3.6285975419418,B,3.567347378830908
0.3436182895684614,0.9985748070360445,3.0670759796789495,C,0.8368749660697119
-1.763040155362734,2.9514368485085463,2.0912151814530944,A,-8.023383755149064
0.324083969394795,0.9774867155960087,4.663642416770067,B,1.3110422624453895
-0.38508228041631654,2.303042025414765,4.330319447502042,A,-2.2642150728255332
-0.6769220003059587,2.0638005758653395,0.22609335053094703,B,-3.7421180086898986
0.6116762888408679,1.0877595133518563,0.13183487248626002,C,0.46742748688435004
1.030999522495951,5.001521725055456,1.8823168343902479,C,-0.9481334245787743
0.9312801191161986,2.8874866312452157,4.052766653909164,B,0.7471436355711928
-0.8392175232226385,-0.8351996213206498,4.936380646574722,C,0.5256582745193303
-0.3092123758512146,2.2610360406771988,0.7520844555176409,B,-2.3108442928670088
0.33126343140356396,1.0734989493242568,2.9706535767606757,C,-0.4155311331373812
0.9755451271223592,3.1934066687147133,1.9044542831551077,A,-0.10735836881487865
-0.47917423784528995,0.8904709661942192,4.8495719890730165,C,-0.22680355198103835
-0.18565897666381712,1.8393689819463415,4.210594615678543,A,-1.0550039908195687
-1.1063349740060282,2.70698219057264,4.1916435235556895,C,-4.618607393004132
-1.1962066240806708,3.21205727183817,2.3434657989748513,A,-6.786128988519685
0.812525822394198,0.3195850301219134,2.074097511688326,C,3.1301319756863997
1.356240028570823,1.5316982698226722,1.3670353596535312,A,3.1085077972478583
-0.07201012158033385,1.3350765643746614,0.2818774832546356,B,-0.8855963795714573
1.0035328978920242,1.0853390743968034,4.323611881275266,B,3.8995295499088276
0.36163602504763415,4.471635936393536,4.064505045650388,A,-1.9332006343751844
-0.6451197546051243,2.566974395345338,4.998588366430653,C,-3.135745882717489
0.36139560550841393,0.23476246393093692,4.983184185369527,A,2.598937167007209
1.5380365664659692,3.2850067258766864,2.7771585280131372,C,2.159538112740228
-0.03582603910995154,4.971018675817686,3.8449370759025525,B,-3.8081177527633012
1.5646436558140062,3.445451364771605,4.72382864941214,C,2.8538039686287533
-2.6197451040897444,-0.1271179523356185,4.248236953387058,B,-6.370194890025331
0.8219025043752238,1.3220722979872481,1.2367405087159882,C,2.915745168888402
0.08704706823817122,3.7736756088612715,2.2527206765504677,C,-2.4487294587060484
-0.29900735046586746,1.009262748133707,0.6457970757574749,C,-2.004307833435569
0.0917607765355023,2.6213471994047195,4.770255136293612,A,0.038982973384227404
-1.9875689146008928,3.084487674801071,3.0308731722544002,A,-8.785652923915205
-0.21967188783751193,0.702297339790684,1.1432140275173137,B,-2.2410662249495776
0.3571125715117464,1.91666450151348,3.3585034220292838,B,-0.22702114056596845
1.477894044741516,-2.5377742760967017,3.090641202289479,A,7.634593975179501
-0.5182702182736474,0.5658573021319944,1.7908135901642024,B,-1.7754903851799697
-0.8084936028931876,1.6464045880495757,0.5677879609981451,A,-4.160058364199745
-0.5017570435845365,0.25310354524921075,3.357865977963998,C,0.46497233930612003
0.9154021177020741,4.285375825504289,2.6015385045189667,B,-0.5478548053419968
0.32875110965968446,-0.002197929144885702,3.8615919586781966,B,2.4675977391563246
-0.5297602037670388,1.3839377186242228,2.600817505559967,A,-1.679593791607089
0.5132674331133561,2.183036808200528,4.2609075015927,B,-0.38120288782549205
0.09707754934804039,4.017782604692561,2.759534193872428,B,-2.863730294833977
0.9686449905328892,-0.010207011651214959,2.8046898576769315,C,4.6952867419245345
-0.7020530938773524,3.628429253016943,4.383268013291725,B,-5.37168662087738
-0.3276621465977682,2.0143262854274218,2.0174143310619854,C,-1.7710596247340709
-0.39210815313215763,0.6258878885328687,0.6700761422532037,A,-1.4720944660111304
-1.4635149481321186,2.646944863968579,0.14391338156669486,B,-7.786494580102019
0.29612027706457605,2.278683573802858,3.775686278368095,C,0.33097658643450817
0.26105527217988933,1.1596963719776876,3.1015477567673235,A,2.1627456791897566
0.00511345664246089,2.0977229189860265,3.5203988404961177,B,-0.7738528603952102
-0.23458713337514692,1.4605609643935358,1.0648208075445535,A,-1.7824352128353367
-1.4153707420504142,2.1589242833517472,0.6818573779338488,B,-6.906876674798856
-0.42064532276535904,2.926982944329465,0.07272332833940964,A,-5.046563561954672
-0.3427145165267695,4.220423542603493,1.7529377940329849,A,-4.5397757422097635
-0.8022772692216189,0.2670583016424115,2.9495884342731653,C,-2.1948663151518875
-0.16128571166600914,4.986246724518773,1.9612202254986615,A,-5.17355784177078
0.4040508568145384,-0.7329229193315023,2.1873746101186455,B,2.6875333290595638
1.8861859012105302,1.7875008669501833,4.520793472468742,B,6.165249214663827
0.17457781283183896,2.823644089078407,1.7412773351165018,C,-1.6506512997055933
0.25755039072276437,2.3933886148290457,2.569947445799054,B,-0.1580632811247431
-0.07444591576616721,1.1282206722511687,3.9182650637057153,B,-0.21797348375858283
-1.9187712152990415,1.7086288494998148,1.9827139116063508,B,-7.388399019940213
-0.026513875449216878,1.309798691477634,3.1104335011393673,A,-0.8687077910765291
0.06023020994102644,1.1748893402781038,4.311818543733726,A,0.35850985895319404
2.463242112485286,3.1894429358294345,4.747603118288211,B,6.499409073682733
-0.19236096478112252,2.499821680351066,0.7353674046451897,C,-2.617018803840478
0.30154734233361247,1.0299265666350843,4.632938125807472,A,1.131908327985381
-0.03471176970524331,3.2594398256065507,2.460581465397691,C,-2.1904653330015122
-1.168678037619532,2.430219329227253,1.2912219414947916,B,-5.083139490651595
1.1428228145150205,3.138006966374544,2.2956787811913064,B,1.3715577978468108
0.7519330326867741,2.881480378693057,4.900162876427386,A,2.322699926141108
0.7910319470430469,0.8394069847090988,2.463090469964348,B,2.128917215881337
-0.9093874547947389,1.2157465437242427,1.643758051437541,A,-4.336650654851666
1.4027943109360992,3.0462110471725667,3.167004271583629,B,1.3376792023965784
-1.4018510627922809,2.8545183716068507,1.2007280938909655,B,-6.247975785252939
0.5868570938002703,1.9707377684501926,0.3793166405433196,A,0.25447720489541553
2.1904556258099785,2.1642583366322947,0.6443986095532461,A,4.853182473571431
-0.9905363251306883,3.788730854103795,0.6402291947888622,A,-6.9132473262249405
-0.5662977296027719,1.1718000556298382,0.7595134675614718,B,-3.47262083727613
0.09965136508764122,2.765936333638053,0.6941358632470507,B,-0.9785400656524905
-0.5034756541161992,1.7169302865925484,3.2043737240160732,C,-2.1404632096320753
-1.5506634310661327,1.6952463154818918,0.9094004219957241,A,-6.39749688088048
0.06856297480602733,3.538287592782066,1.728336416619316,B,-2.5459202916940438
-1.0623037137261049,3.1555828885832415,4.483942049530059,B,-4.78833070251105
0.4735924306351816,3.1389134904008937,2.3698082013143615,A,-0.8550553663151788
-0.9194242342338032,3.8276703300160606,3.3377886926051357,C,-6.29176410879097
1.5499344050175394,2.0294053782858628,0.8615993560081492,A,3.3549649366265344
-0.7832532923362371,2.9547341598129493,0.9614450940433539,C,-4.242825375767842
-0.3220615162056756,1.5656265407691616,0.20434308133239432,B,-1.8637967864782956
0.8135172173696698,2.4538328934838187,0.8446753153608227,C,1.1978210148787096
-1.2308643164339552,1.8177997238852415,1.3929516951597931,B,-5.6878942366572165
0.22745993460412942,2.1357943509898054,0.8850524213837341,A,-1.8612439189572267
1.307142754282428,2.833219835611679,0.44351266878527806,A,1.1682479099852454
-1.6074832345612275,0.8544910434731385,0.603179355503004,A,-5.8091798088419635
0.1846338585323042,4.929342185959644,2.303893840163629,C,-3.2533756101042144
0.25988279424842353,0.5915756659004172,1.0316685920289625,B,-0.42191963191281023
0.7818228717773104,0.300135942097175,1.8213493052403773,A,3.81795356715302
-1.236950710878082,3.621355222900095,2.5170863542742845,A,-7.029703217437647
-1.3204566130842763,3.10832777154811,3.4519741431468267,B,-6.519960695282326
0.5219415656168976,2.8737677438730174,0.19656069920549468,A,-2.0195698537601494
0.29698467323318606,2.879683712969992,3.997051994545213,B,-1.611394335222172
0.25049285034587654,1.9828545180143196,3.139501947454539,B,0.3701402806500178
0.3464482094969757,0.7438438799198359,0.40879515974435954,B,0.4979148466892888
-0.6800247215784908,2.106126381471217,4.3678931205338865,B,-3.519637420300588
0.23225369716100355,1.0519736038830438,4.604362002659066,B,0.6507384044693197
0.29307247329868125,3.3651676267848516,0.30538979927431875,C,-2.8431673747719066
-0.7143514180263678,1.7941196658970058,1.3843882407360186,A,-2.7042879587030404
1.8657745111447566,0.844303924490484,4.031006398965307,C,6.498391867491648
0.4738329209117875,1.5500598216858092,3.7412984519182917,A,0.40583315195978287
-1.1913034972026486,2.578104035985874,0.9226050967818866,C,-6.42648943037175
0.6565536086338297,1.2107856260744354,1.0467466166835515,B,1.0241718637711945
-0.9746816702273214,0.8488914462069961,1.85236051395691,A,-4.929949715737303
0.787084603742452,2.341162096088677,2.4226149259551066,A,0.8798614767496571
1.158595579007404,2.3429531995522117,3.0912738576514798,C,2.2282061582516453
-0.8206823183517105,1.2902795544804184,1.844568197848862,C,-2.8899398306263384
0.9633761292443218,1.340546372134348,2.3126735806657397,A,3.64264569346755
0.4127809269364983,2.3248699123006906,3.7373546906687825,C,0.9344229566622022
0.82206015999449,-0.02731807809625364,0.1834160144529895,C,2.5726755893365443
1.8967929826539474,0.029550715872822764,1.2621847217201037,C,5.878190100475567
-0.2453881160028705,0.9941780902465895,3.566747929422762,B,1.0918771832385867
-0.7537361643574896,1.701173987603414,4.476034188435997,B,-2.4573023765246305
-0.8895144296255233,2.4352705918372064,2.5583872105783305,C,-4.493531366443502
-0.8158102849654383,4.065498703729373,2.6605674263265784,C,-6.032889567727084
-0.0771017094141042,3.200723472482827,0.5358600566988803,B,-3.4343264107159786
0.3411519748166439,1.7760860580512021,2.237061834117273,B,-0.05379985795051816
0.27669079933001905,1.9733773089362356,2.6630863322751157,A,-0.5642671531918937
0.8271832490360238,0.5964588895070677,1.2123525181736483,A,2.1477072609827257
0.01300189187790702,1.9740816096106542,1.3462161547469047,B,-1.611049216793254
1.4535340771573169,1.5958779055118064,1.8864208155231132,C,3.324356814369413
-0.2646568332379561,2.4518059844733253,0.10035598888863184,C,-3.931453523332963
2.720169166589619,0.841876679026748,1.6103958279158914,C,8.486493453938852
